test,algorithm,temperature,relative_upper_bound,uids,objective_value,largely_recommended,reliability,importance,engaging,pedagogy,layman_friendly,entertaining_relaxing,better_habits,diversity_inclusion,backfire_risk
1,random_greedy T=0.0005 c=500,0.0005,500.0,"['yt:iP7LccOntvg', 'yt:G3bdVZntcxo', 'yt:IYm3mlRRQJ0', 'yt:YcXx4Q2ingo', 'yt:9wzRjA9rsKc', 'yt:9P6rdqiybaw', 'yt:qF1DTK4U1AM', 'yt:Fjb72jZ3SpA', 'yt:ztHZj6QNlkM', 'yt:rF7llfSvEmY', 'yt:Kkst97MhcNs', 'yt:zooDde_aCR0']",18.194891063429434,0.8349716584366375,0.7988478727305302,0.7221835625070967,0.7640073007237029,0.8232809541035035,0.862615671310225,0.797585074485793,0.6919472574930975,0.6384252390425411,0.7675065948786878
1,r_75,,,"['yt:yiw6_JakZFc', 'yt:iW0LiIMYqrU', 'yt:V6x9bXTU0vY', 'yt:KYWuc5ajbgE', 'yt:QeuIBwh7xNQ', 'yt:yex0pkkMkGQ', 'yt:IYblisCkLiw', 'yt:R4XgsA4t2zI', 'yt:tWrk30zMRoo', 'yt:CHoXZO7WFDA', 'yt:s0KQHmVR40c', 'yt:j7ZjusrXSK8']",111.33855568831508,0.9218302654060067,0.8062462859667492,0.8631293875886447,0.8560298366519752,0.9096660863140188,0.8590632926760431,0.8551830794236561,0.8327246752110913,0.44352720907315113,0.800170889422487
1,random_greedy T=0.0001 c=10,0.0001,10.0,"['yt:fkfYpTCDqQU', 'yt:ug10f9v4Ro8', 'yt:y_sYV2QyD3U', 'yt:0pQSWRdtrf8', 'yt:jNetovoFPVY', 'yt:I9hJ_Rux9y0', 'yt:4bmX1lYq_i0', 'yt:fVDvx3OrMEE', 'yt:7P1Q_odBprI', 'yt:4Rcs2gAzKbY', 'yt:QeuIBwh7xNQ', 'yt:7CIvfkOdmHo']",14.03012768148637,0.8350648159388485,0.8056602872303938,0.7920856874801546,0.7767706430971137,0.9100784455146727,0.8676290580909548,0.8590430675245853,0.809241922719401,0.4363572412524494,0.7907039928318702
1,random_greedy T=0.0001 c=130,0.0001,130.0,"['yt:iGGOjD_OtAM', 'yt:q6fgbYWsMgw', 'yt:IqfUaWIC1Ww', 'yt:hSPsaNmFumk', 'yt:V6ChTqII-Yk', 'yt:bNRwTz6lH04', 'yt:FkPCec7jG5I', 'yt:ljmifo4Klss', 'yt:zIorF_UgEaM', 'yt:YW3rHvMh5AE', 'yt:4daO2QM12WY', 'yt:0tlx_JJkHWc']",6.611547107397165,0.8215997231533227,0.7815687430533735,0.7852191700934403,0.8469419281135167,0.9077140397246315,0.8557585454006171,0.7963200882469119,0.7819495726489596,0.4602990080018262,0.7894975234076929
1,random_greedy T=0.0001 c=250,0.0001,250.0,"['yt:OSk0AUT4_8o', 'yt:dZw31yMDokk', 'yt:Vc35r-yRtzQ', 'yt:_8KOV5Bihlw', 'yt:mvFKxPJFckk', 'yt:Uju01jB0pTs', 'yt:kX3JKg-H5qM', 'yt:JqmspdeGrUs', 'yt:tzO_uqP1QKk', 'yt:zd7efB-WexU', 'yt:BiiUtotIIvc', 'yt:45IGXDmj9qQ']",7.001541378003992,0.8838950427319201,0.7760666341185565,0.7548971939510971,0.7770097538136137,0.8633519364463086,0.7943878259302993,0.6847244897185494,0.7658281816885081,0.4403939224429572,0.7716333181380962
1,random_greedy T=0.0001 c=370,0.0001,370.0,"['yt:V6ChTqII-Yk', 'yt:J-0zvNL6O3k', 'yt:YetbMdTGdqI', 'yt:F0KUsmld7dY', 'yt:xJV1PC_FmzM', 'yt:rF7llfSvEmY', 'yt:dc2zLRc3gZk', 'yt:CoJtE1_cNZs', 'yt:DnTzsWM_gbQ', 'yt:10g0J31RuK4', 'yt:Iv0N5HSz6FA', 'yt:zPneHz0MuKQ']",5.51608204753331,0.8533202962573871,0.7717343434594259,0.7946246060763129,0.8226599945321965,0.8794658200556842,0.8557585454006171,0.8349114274635535,0.7789191330977344,0.41555115705794005,0.7546936900885652
1,random_greedy T=0.0001 c=500,0.0001,500.0,"['yt:TtSdcxHqzTo', 'yt:zxhCrtX5Lss', 'yt:5261f9uoeac', 'yt:lUWj0Mhr8bs', 'yt:_8KOV5Bihlw', 'yt:C-H7fY6oW0c', 'yt:AP2QmM-9FuA', 'yt:zd7efB-WexU', 'yt:VvW_g4gdgm4', 'yt:YtcvdS3qWBw', 'yt:y6f3dwxexZM', 'yt:6ZsP_eHN4Qo']",8.619278773417005,0.9234462026510583,0.8033411530449129,0.8224432563510825,0.7038755466176799,0.9171095560927586,0.8605360337771216,0.7878371450607667,0.7875414886885326,0.48243612768284155,0.7807467428962418
1,r_75,,,"['yt:sCqv4ATbUXI', 'yt:_MC_3rWUJ6Y', 'yt:8b3lhDyVqgk', 'yt:9FppammO1zk', 'yt:EvknN89JoWo', 'yt:GAMR3QXa_xE', 'yt:qS-z1UvaYRs', 'yt:JefwhxJWmik', 'yt:rStL7niR7gs', 'yt:MBRqu0YOH14', 'yt:baxj1kuaWJ8', 'yt:6gjMfVcKA_o']",74.23759089637589,0.854768591316909,0.8450392296950232,0.7976955894858464,0.8367862755808823,0.9499139840334812,0.8587361060372183,0.8704659685834214,0.7914072128818814,0.44349843412628204,0.793456884879894
1,random_greedy T=5e-05 c=10,5e-05,10.0,"['yt:5bPshVQMcuY', 'yt:4Yoo_DX2Nt0', 'yt:MjdpR-TY6QU', 'yt:ADuXFJ2crKs', 'yt:J_RJ5kN9r_0', 'yt:jxEtFZr21k8', 'yt:uLWdsYbJ2Bw', 'yt:qz_6QQzHFXs', 'yt:xaZ8RvCQMHU', 'yt:ihaB8AFOhZo', 'yt:F7YlkbhYq3s', 'yt:zPneHz0MuKQ']",21.921514147327038,0.8825121200570196,0.8574803882812775,0.8211855893011191,0.8672979973476385,0.9220310865712001,0.8578761139753741,0.791392223353281,0.797527349837968,0.4373256468685874,0.7809617423295145
1,random_greedy T=5e-05 c=130,5e-05,130.0,"['yt:KriTQ0aTrtw', 'yt:UivPeUVpw7o', 'yt:MtJ-LsDrWUA', 'yt:FOi05zDO4yw', 'yt:xeMbGBw7j8g', 'yt:ggzcSrAA4xM', 'yt:jSWFkGY6O-0', 'yt:sAjm3-IaRtI', 'yt:850Zr6dzxYU', 'yt:urhVbud_vMc', 'yt:EG6V-FFUmWI', 'yt:WsVZh-ELU1c']",5.406259838098709,0.9913046841935041,0.8153567712504908,0.9973623551028379,0.8668043692624449,0.9150197981530352,0.85770818992589,0.8177249105299973,0.8568584488207536,0.44840245580768223,0.7938809214886826
1,random_greedy T=5e-05 c=250,5e-05,250.0,"['yt:8YHFGYh1c6I', 'yt:mT3P0YSNonE', 'yt:QEYBMXZG6yY', 'yt:GVJRZqI6h2k', 'yt:2kqvfoUUhA4', 'yt:OZqeG9yXggg', 'yt:_-gsCVB99u8', 'yt:4RflQ5NghjE', 'yt:o7zazuy_UfI', 'yt:oF3uUd2zWcc', 'yt:3K25VPdbAjU', 'yt:446ITAWjMls']",5.267363761085321,0.870295033968532,0.8105947993368918,0.8077932745203249,0.8519078202658042,0.9113461237566716,0.8432349527013262,0.9288497256897909,0.8136241820758151,0.5427167432672605,0.7781236437996257
1,random_greedy T=5e-05 c=370,5e-05,370.0,"['yt:MuSpZBVcxow', 'yt:ZLI7OXoMQ9c', 'yt:1702hNn98ck', 'yt:nrVR84ASh_o', 'yt:npNXJJzbpJI', 'yt:wcfY44oh70Q', 'yt:jIHRAVq8IB4', 'yt:yuCPYMnOZz4', 'yt:VH_CI4w9QHs', 'yt:eVtCO84MDj8', 'yt:kR3JaROyKuA', 'yt:i65icff3g8k']",25.52127685165519,0.969589700101534,0.8213426493804795,0.8483230371711515,0.8744611526886329,0.8937100819072256,0.8615920357226683,0.8627714642427969,0.8671623013546929,0.4640828846148336,0.8126812715464251
1,random_greedy T=5e-05 c=500,5e-05,500.0,"['yt:J5LodnKnLYU', 'yt:5HgVfgFUYOw', 'yt:hsXPSiUm_MY', 'yt:0EcRwuGubRg', 'yt:uC8xcpCUFvk', 'yt:auYFrkjjB3k', 'yt:hCQ_qvxcf_o', 'yt:Iy2FieTWWZ8', 'yt:063Ayh_6EJg', 'yt:3437zrU5dO8', 'yt:_ArVh3Cj9rw', 'yt:KB30j_igzyQ']",8.374653886121969,0.8822443258629185,0.7950100613550565,0.7370710682945414,0.8485843371369266,0.8921692056950601,0.8528398808942402,0.8652911446664272,0.754430698246295,0.4837133440211387,0.7781366090362081
1,r_75,,,"['yt:u148ZVqBBgY', 'yt:GNmp_T2OWfk', 'yt:FgFbwxBKAR4', 'yt:_MC_3rWUJ6Y', 'yt:hWeAOpM5neQ', 'yt:TtSdcxHqzTo', 'yt:b6vdKFxCvfU', 'yt:DPrJm6lOOGE', 'yt:T1PvQsTokbw', 'yt:b4HfK_coDcc', 'yt:VKsekCHBuHI', 'yt:yAtDuXaEtFI']",73.90635682866255,0.8271194170718479,0.8613887068928772,0.7693020838504723,0.848406466382367,0.9222435011772858,0.8860660921894452,0.7656454217854023,0.8739752003405887,0.5512800126707024,0.8277206134113883
1,random_greedy T=1e-05 c=10,1e-05,10.0,"['yt:tRhfOtpYG2U', 'yt:Y_hVOm5bsMc', 'yt:y6f3dwxexZM', 'yt:giqrGym4_i8', 'yt:LdjYWkv4F-U', 'yt:GNmp_T2OWfk', 'yt:lwDQglLqzLY', 'yt:_kzc3Vkk7Xk', 'yt:3wrrmKo2IS8', 'yt:Ih5HnS395Hs', 'yt:1maqU4iGmac', 'yt:7CIvfkOdmHo']",1.5495279282115533,0.8174427250275343,0.7945550635479388,0.7422682421869014,0.819977203482605,0.8929930359239702,0.8519874958949046,0.8349794545238531,0.7221467263000727,0.45286110094430343,0.7641367380757833
1,random_greedy T=1e-05 c=130,1e-05,130.0,"['yt:SdPuR4Vdl38', 'yt:lqfNjyuMKeY', 'yt:4daO2QM12WY', 'yt:Fjb72jZ3SpA', 'yt:R4XgsA4t2zI', 'yt:mji-NVUsCN4', 'yt:GhjcWXdVrqo', 'yt:pr6d2gwQfqM', 'yt:EpXajdbn2KY', 'yt:nAm3ud-6JdU', 'yt:3Teqp6aYMaM', 'yt:45IGXDmj9qQ']",-1.0732367884582459,0.9311821872962843,0.8160340029139602,0.8173838905252135,0.8568706497821483,0.9126954140813237,0.8634630824678163,0.7963200882469119,0.8253707264886789,0.44231776085219177,0.7862997652853582
1,random_greedy T=1e-05 c=250,1e-05,250.0,"['yt:DT61Hmif0Ek', 'yt:QT-oDKHn-Fo', 'yt:8b3lhDyVqgk', 'yt:-UNz84GGuDc', 'yt:6-hQiPcHhFc', 'yt:Kkst97MhcNs', 'yt:TeuSuquvsGI', 'yt:mvFKxPJFckk', 'yt:McM3CfDjGs0', 'yt:QUGgRSrbPC0', 'yt:vnIIVeCBJuw', 'yt:80RfjcExcaI']",14.6789690763365,0.8349716584366375,0.8450392296950232,0.7976955894858464,0.8442461558684572,0.935899543992548,0.8358210477522868,0.6939179538900371,0.7914072128818814,0.4433594026300125,0.7578790218055748
1,random_greedy T=1e-05 c=370,1e-05,370.0,"['yt:aIY9HroePf8', 'yt:XAgXwUwQoPA', 'yt:lYXQvHhfKuM', 'yt:l_mYUOhIOMg', 'yt:vcsmWBqa2LQ', 'yt:NJ7W6HFHPYs', 'yt:XFqn3uy238E', 'yt:NxvQPzrg2Wg', 'yt:sCqv4ATbUXI', 'yt:h2RYki4l910', 'yt:j7ZjusrXSK8', 'yt:WsVZh-ELU1c']",16.250097965596655,0.9440430223710824,0.8078668283614346,0.8894371603075925,0.8577006895245864,0.9098730713841715,0.849226753626085,0.8297336169687353,0.7839970105106879,0.4325969120789349,0.7840335826826195
1,random_greedy T=1e-05 c=500,1e-05,500.0,"['yt:tdelUss-5hY', 'yt:QEYBMXZG6yY', 'yt:WST7ltqZogU', 'yt:se7tPtdC5bA', 'yt:trg06GQ3VkU', 'yt:qHipngm5vW8', 'yt:IzVx220ljKk', 'yt:tj_kOcOUr_g', 'yt:8b3lhDyVqgk', 'yt:CoJtE1_cNZs', 'yt:0kjwOJ0hTpg', 'yt:WsVZh-ELU1c']",13.492574153704044,0.8213403735107985,0.8450392296950232,0.7976955894858464,0.8015450210626348,0.935899543992548,0.86409054103727,0.8636407945847236,0.7914072128818814,0.5427167432672605,0.7965639396773788
1,r_75,,,"['yt:KOZXFn3P_AE', 'yt:cEmmpLSrfmY', 'yt:n9pkdWpNRws', 'yt:iRht8oTgQw8', 'yt:FTqUpolCvpk', 'yt:KriTQ0aTrtw', 'yt:ztHZj6QNlkM', 'yt:5YcvKvxWaCE', 'yt:Rn_kLtLnKts', 'yt:fOhZIqO1S9E', 'yt:kRc45ySGUaE', 'yt:sCqv4ATbUXI']",78.34550337410839,0.8272426998015776,0.8067817393732912,0.7822359669961492,0.8126928065235937,0.9098618611449418,0.8635786223293084,0.861414955774607,0.78856600917213,0.4525104838688989,0.7866395303199437
2,random_greedy T=0.001 c=10,0.001,10.0,"['yt:Vz_P6HDaZlg', 'yt:YI3tsmFsrOg', 'yt:RIGo2ybDA6Q', 'yt:_DPKnv4W25Q', 'yt:oJFYnynZ_Os', 'yt:a1538GVBxJQ', 'yt:lqfNjyuMKeY', 'yt:Fjb72jZ3SpA', 'yt:iP7LccOntvg', 'yt:T1PvQsTokbw', 'yt:XhlvLJ4daZ4', 'yt:d07ijTWMwnc']",7.140985778514832,0.9311821872962843,0.8026297355040233,0.8173838905252135,0.8568706497821483,0.8996556651190032,0.8672663213486339,0.8631956907713584,0.8253707264886789,0.43548171807332886,0.7811653321032086
2,random_greedy T=0.001 c=130,0.001,130.0,"['yt:_kzc3Vkk7Xk', 'yt:n3Xv_g3g-mA', 'yt:0SnClG2WBV8', 'yt:qtAvaE2YxV0', 'yt:Nu9wqcNARYc', 'yt:J_RJ5kN9r_0', 'yt:FkPCec7jG5I', 'yt:_1c_HUbEkQY', 'yt:S5gfPbPMjN0', 'yt:QeuIBwh7xNQ', 'yt:P3to46JLDu8', 'yt:45IGXDmj9qQ']",11.790808126035557,0.8701638683868301,0.812592079357498,0.8016813536568043,0.8295727616987777,1.0,0.9331204701583057,0.8818595644530811,0.8363005638590734,0.4602990080018262,0.8119434657451472
2,random_greedy T=0.001 c=250,0.001,250.0,"['yt:b4HfK_coDcc', 'yt:TvqFggk096w', 'yt:iW0LiIMYqrU', 'yt:VKsekCHBuHI', 'yt:uLWdsYbJ2Bw', 'yt:VlWvnhSiuck', 'yt:_Ciho12BPmk', 'yt:xbdUlfYCRwc', 'yt:OSk0AUT4_8o', 'yt:jIHRAVq8IB4', 'yt:y_sYV2QyD3U', 'yt:6ZsP_eHN4Qo']",9.512219490021163,0.9218302654060067,1.0,0.8631293875886447,0.8547391235653782,0.9222435011772858,0.8586138860990188,0.8443651123330542,0.8739752003405887,0.5170861615673347,0.8277206134113883
2,random_greedy T=0.001 c=370,0.001,370.0,"['yt:JZYWA2Qxmvg', 'yt:tlnDmGhnGq8', 'yt:6mpjaF3smTA', 'yt:WFLy1UrDmXo', 'yt:JaarV0gCSz8', 'yt:LivgDUP7cAs', 'yt:bL_8xKAyP_U', 'yt:4SZxabLnCw8', 'yt:CTV-wwszGw8', 'yt:fkfYpTCDqQU', 'yt:yAtDuXaEtFI', 'yt:WsVZh-ELU1c']",12.664769911839432,0.7921012528649007,0.7870008096709938,0.7433895816047843,0.7372872965844396,0.8997429728495348,0.8860660921894452,0.7405663606528967,0.7863278816981413,0.5512800126707024,0.7810484098974019
2,random_greedy T=0.001 c=500,0.001,500.0,"['yt:hqxC5mGG9bo', 'yt:WFLy1UrDmXo', 'yt:zPTTxsdtI3A', 'yt:3lrJYTsKdUM', 'yt:OSk0AUT4_8o', 'yt:Nu9wqcNARYc', 'yt:4wR9hWduhuQ', 'yt:7phdPtvVpyw', 'yt:ElJrJyZ8Oa4', 'yt:9FppammO1zk', 'yt:E8YuCjwVZLw', 'yt:KB30j_igzyQ']",8.85943667848941,0.8345188198463516,0.8088535822011882,0.8131280492754106,0.8422998527511036,0.8957046332184199,0.813200663878578,0.7102694698168395,0.7877097203048431,0.43781496706267065,0.7296547821526449
2,r_75,,,"['yt:YW3rHvMh5AE', 'yt:8b3lhDyVqgk', 'yt:utWMGi8HTjY', 'yt:yiw6_JakZFc', 'yt:1MUsNiddQHA', 'yt:urhVbud_vMc', 'yt:bNRwTz6lH04', 'yt:apjEKDjgiC4', 'yt:GxNPxaPwluY', 'yt:5eW6Eagr9XA', 'yt:5YcvKvxWaCE', 'yt:SKmgDiDPblA']",100.3742090486656,0.9411040760980149,0.875175483663672,0.9635167480488874,0.8781524133460263,0.935899543992548,0.85770818992589,0.864603507265044,0.8639069253750279,0.4448827707210023,0.7891417640828007
2,random_greedy T=0.0005 c=10,0.0005,10.0,"['yt:S5gfPbPMjN0', 'yt:cwtEeA5d-Bg', 'yt:d1Des_7CBxY', 'yt:kRc45ySGUaE', 'yt:oOzYpKi99z4', 'yt:3Bax8ijH038', 'yt:VELz-MKMWPQ', 'yt:pnVEnLm9aWA', 'yt:EpXajdbn2KY', 'yt:M2PYkZ2Y_Ls', 'yt:ipVxxxqwBQw', 'yt:d07ijTWMwnc']",4.374303571560901,0.7620766853904184,0.8066103781083042,0.7713852480654534,0.7716708213765672,0.9098618611449418,0.8635786223293084,0.7674971429178618,0.78856600917213,0.52867447127633,0.7789663626419808
2,random_greedy T=0.0005 c=130,0.0005,130.0,"['yt:pt9YCVX7VOk', 'yt:OIympYgnCSQ', 'yt:Wxp__MZgwAI', 'yt:zBkVCpbNnkU', 'yt:QwgxjU2FtKQ', 'yt:trg06GQ3VkU', 'yt:b6vdKFxCvfU', 'yt:p3RTt4rdSaQ', 'yt:k3mUS3JM4aM', 'yt:YcXx4Q2ingo', 'yt:vKA4w2O61Xo', 'yt:i65icff3g8k']",16.945411783068838,0.9216785013596656,0.8487329417644621,0.7893502750744386,0.8526478761420904,0.9375127491253377,0.86409054103727,0.8620220610221992,0.783679591593507,0.48399080348229856,0.8088239902446501
2,random_greedy T=0.0005 c=250,0.0005,250.0,"['yt:QDvieJ5H7pM', 'yt:6ERXfZTFbFQ', 'yt:pt9YCVX7VOk', 'yt:Q1voQOJnEVo', 'yt:_DPKnv4W25Q', 'yt:urhVbud_vMc', 'yt:8YHFGYh1c6I', 'yt:0LJwDzurnPs', 'yt:fkfYpTCDqQU', 'yt:eglvOnpwKmo', 'yt:XKd_cq26Isk', 'yt:WsVZh-ELU1c']",10.364220001715342,0.9247686466326027,0.8148811313542538,0.8454953527749571,0.8598226700413821,0.9150197981530352,0.8672663213486339,0.8631956907713584,0.8568584488207536,0.4348170893198589,0.7807492269134861
2,random_greedy T=0.0005 c=370,0.0005,370.0,"['yt:rk392bPAO7U', 'yt:eX_3F5CfpAQ', 'yt:gxAaO2rsdIs', 'yt:uC8xcpCUFvk', 'yt:YQ_xWvX1n9g', 'yt:FhZRdS1x3ds', 'yt:8ysjQYvgyCc', 'yt:se7tPtdC5bA', 'yt:PN8-fBE50Yg', 'yt:tcFBRJTrPxI', 'yt:mxWbFG32_dw', 'yt:OzxuyvuPfbc']",8.873080065326914,0.8011830318317047,0.8097664583411972,0.73030283309642,0.8366042540830245,0.9113702970572817,0.8458215120111545,0.7264340095821742,0.7670823990349223,0.42698325850041224,0.7762900643735777
2,random_greedy T=0.0005 c=500,0.0005,500.0,"['yt:T1YZsP3rnOk', 'yt:EFmPGvzfMZI', 'yt:k-MeuzzEYLA', 'yt:HRIFrljzh_s', 'yt:RMJz3nVE-78', 'yt:jNetovoFPVY', 'yt:XeBLPOzF2sI', 'yt:WST7ltqZogU', 'yt:xXJBR6Cx7j4', 'yt:ZopS_7ogAkw', 'yt:46QRfChKDgg', 'yt:446ITAWjMls']",14.55583158338716,0.8259456018441244,0.8056602872303938,0.785449711272617,0.8624386670991343,0.9049920576924382,0.8161869385599678,0.8590430675245853,0.6729095645059038,0.5103845622892496,0.7778283994600638
2,r_75,,,"['yt:BDQX_Whx--E', 'yt:ebEkn-BiW5k', 'yt:XgoHS_cX2uc', 'yt:S1zFnV2pFPU', 'yt:h6JLGyoCMvQ', 'yt:baxj1kuaWJ8', 'yt:qeWpTpCUmq0', 'yt:KOZXFn3P_AE', 'yt:9nnuaUJ6zAo', 'yt:trg06GQ3VkU', 'yt:Tt5AwEU_BiM', 'yt:3437zrU5dO8']",65.3337096211946,0.8270075691271704,0.809171871212203,0.776647956622803,0.8015450210626348,0.9025240045707232,0.8651919550972802,0.8652911446664272,0.783679591593507,0.48399080348229856,0.7965639396773788
2,random_greedy T=0.0001 c=10,0.0001,10.0,"['yt:xwclx5F5Wfo', 'yt:zBkVCpbNnkU', 'yt:5tcM-mQ7h9w', 'yt:NeXIV-wMVUk', 'yt:U2as7PjzYIU', 'yt:WomtTTubsSU', 'yt:ZjBgEkbnX2I', 'yt:hUQNiy4K7VU', 'yt:ak8xVtkAn7E', 'yt:Uju01jB0pTs', 'yt:tAPJv-IbIjM', 'yt:0tlx_JJkHWc']",13.609668355222901,0.8132568607830534,0.8073243545985453,0.7893502750744386,0.7770097538136137,0.8759962563953358,0.8532718470713171,0.8219263942423651,0.7658281816885081,0.4201814023650623,0.7871199632420691
