test,algorithm,uids,objective_value,largely_recommended,reliability,importance,engaging,pedagogy,layman_friendly,entertaining_relaxing,better_habits,diversity_inclusion,backfire_risk
2,g_sample_q=0.5_n=320,"['yt:E9c2y0eUBMs', 'yt:XhRbt3R41hs', 'yt:lqfNjyuMKeY', 'yt:hdAEGAwlK0M', 'yt:CHoXZO7WFDA', 'yt:sGLiSLAlwrY', 'yt:dGJzpQwA090', 'yt:LdjYWkv4F-U', 'yt:vYb3rB0jU70', 'yt:eAxokVZx5kg']",493.36900748214134,0.9795577980733939,0.7897417983254243,0.892366784942842,0.8098443957063072,0.7307814796859973,0.2419108448237284,-0.2794769847499201,0.9886914747253466,0.8068389482171069,0.6004809234205681
2,r_75,"['yt:5261f9uoeac', 'yt:3hCffvguLTQ', 'yt:0wAy0Kptq3c', 'yt:e_ifXlso6gk', 'yt:fKv-Wi4_ysY', 'yt:w2KRtsNBCvg', 'yt:oOzYpKi99z4', 'yt:73XA4CRqe_g', 'yt:MqmSMunAtss', 'yt:yuCPYMnOZz4']",106.74487846647753,0.6560610763271931,0.5854344522647635,0.6146487838924851,0.5860711233207728,0.43907708889572944,0.522339992048878,-0.19063377335882287,0.6512784091361944,0.6431275597288124,0.40977137904237515
3,g_sample_q=0.5_n=150,"['yt:WPPPFqsECz0', 'yt:sGLiSLAlwrY', 'yt:EhAemz1v7dQ', 'yt:lUWj0Mhr8bs', 'yt:R2fjRbc9Sa0', 'yt:Y4yeTTOTfO8', 'yt:dDhTMIao-fM', 'yt:wtJwVZGuiOY', 'yt:8ysjQYvgyCc', 'yt:OOBJ8BmT5IQ']",433.6785430346965,0.867265736645864,0.5975002116184391,0.9337678069367165,0.77263458294558,0.8958477378802461,0.8309265456052275,0.628788009020581,0.9486921259247459,0.23466468911659524,0.8551678820836595
3,g_sample_q=0.5_n=190,"['yt:Y71mvOIpkWE', 'yt:Sm_FgccC9dk', 'yt:R2fjRbc9Sa0', 'yt:cxKp-3t0-2Y', 'yt:79G5FwAhBDA', 'yt:J-0zvNL6O3k', 'yt:cebFWOlx848', 'yt:vs_Zzf_vL2I', 'yt:XAgXwUwQoPA', 'yt:5VVCrFhJ9vk']",410.6045598145113,0.9506783116909648,0.8314829948167284,0.9853380003600454,0.77263458294558,0.7931782288174375,0.534911849414658,0.5609581502830493,0.7622946048486657,0.8154279020794774,0.6893721429216
3,g_sample_q=0.5_n=230,"['yt:Y71mvOIpkWE', 'yt:or5WdufFrmI', 'yt:GVJRZqI6h2k', 'yt:sGLiSLAlwrY', 'yt:8BXyHtO2mzc', 'yt:5eW6Eagr9XA', 'yt:AP2QmM-9FuA', 'yt:1PGm8LslEb4', 'yt:R4XgsA4t2zI', 'yt:rofeHjDNE20']",454.890545116145,0.9506783116909648,0.6273450310850608,0.9853380003600454,0.7686802662416033,0.88801467719455,0.4313697129384597,0.2973388009162363,0.8012930288882146,0.8154279020794774,0.46419217555539877
3,g_sample_q=0.5_n=280,"['yt:hdAEGAwlK0M', 'yt:F1Hq8eVOMHs', 'yt:Aj7PKDTrbjQ', 'yt:EhAemz1v7dQ', 'yt:urhVbud_vMc', 'yt:XT5JqQlyz_s', 'yt:QprkRP-Dylo', 'yt:8BXyHtO2mzc', 'yt:vnIIVeCBJuw', 'yt:rofeHjDNE20']",452.18505944888705,0.8898058439773178,0.5012488023487942,0.9337678069367165,0.802044501464544,0.8873216333156579,0.5994545838908989,0.44213457666596695,1.0,0.9225801748042343,0.6004809234205681
3,g_sample_q=0.5_n=320,"['yt:Y71mvOIpkWE', 'yt:sGLiSLAlwrY', 'yt:F7YlkbhYq3s', 'yt:url1TFdHlSI', 'yt:deyO6sEvgNw', 'yt:Y4yeTTOTfO8', 'yt:ecqtrDTfDm4', 'yt:vnIIVeCBJuw', 'yt:8ysjQYvgyCc', 'yt:eAxokVZx5kg']",447.919586881736,0.9506783116909648,0.710735204097933,0.9853380003600454,0.7686802662416033,1.0,0.5144783963617304,0.628788009020581,0.8798145464618662,1.0,0.2859405260612519
3,r_75,"['yt:PRz54V7rU4U', 'yt:isQCzhdVnzY', 'yt:DmO_yisKBRo', 'yt:G5FmFuPPvdE', 'yt:ZAeq44hFpyI', 'yt:oakWgLqCwUc', 'yt:eX9EupgU1SE', 'yt:4wR9hWduhuQ', 'yt:NxvQPzrg2Wg', 'yt:KHJPHBbghtw']",88.36991222926267,0.6926304342168276,0.20410424361019308,0.8072844189409655,0.5320227064255388,0.406381983578239,0.5390636362043238,0.3594541092708426,0.522544247395434,0.2272578898542492,0.38881753233962313
4,g_sample_q=0.5_n=150,"['yt:E9c2y0eUBMs', 'yt:utWMGi8HTjY', 'yt:lYXQvHhfKuM', 'yt:8BXyHtO2mzc', 'yt:wtJwVZGuiOY', 'yt:AP2QmM-9FuA', 'yt:J-0zvNL6O3k', 'yt:sDPk-r18sb0', 'yt:LxgMdjyw8uw', 'yt:ik_v98sCtsI']",442.05311890543686,0.9795577980733939,0.8859038066956828,0.9490558337601043,0.8609406835459293,0.856719214856887,0.5062015468945988,0.6585520723596378,0.9492108150230236,0.4257382794718401,1.0
4,g_sample_q=0.5_n=190,"['yt:deyO6sEvgNw', 'yt:zmCl5i_sEiM', 'yt:NTUIOgLHEFU', 'yt:5eW6Eagr9XA', 'yt:2XPtzAQxMPw', 'yt:AP2QmM-9FuA', 'yt:6haF08QQe2E', 'yt:J-0zvNL6O3k', 'yt:1PGm8LslEb4', 'yt:I3CsL15U-sM']",408.8068004949186,0.7941005886770126,0.693086143800644,0.7816906651658624,0.7523302298385287,0.8336133573587615,0.5554324093553197,0.2973388009162363,0.8798145464618662,0.4257382794718401,0.657991028122685
4,g_sample_q=0.5_n=230,"['yt:lqfNjyuMKeY', 'yt:Y71mvOIpkWE', 'yt:ZdEVVDk48L4', 'yt:CHoXZO7WFDA', 'yt:Wxp__MZgwAI', 'yt:YC-v3whLUX0', 'yt:urhVbud_vMc', 'yt:R2fjRbc9Sa0', 'yt:dDhTMIao-fM', 'yt:O0pKb3-YTzU']",479.12558999240423,0.9596885308041674,0.5398883371137913,0.9853380003600454,0.77263458294558,0.7163992945536363,0.03875121854386036,-0.0690715326062641,0.8706807290311159,0.8154279020794774,0.5976455847957527
4,g_sample_q=0.5_n=280,"['yt:sAjm3-IaRtI', 'yt:XhRbt3R41hs', 'yt:afGzhzfzRAE', 'yt:cxKp-3t0-2Y', 'yt:wcfY44oh70Q', 'yt:6-hQiPcHhFc', 'yt:8nzRXxPnlPQ', 'yt:BJxwouM5a6o', 'yt:LxgMdjyw8uw', 'yt:ik_v98sCtsI']",446.9428915785495,1.0,0.7897417983254243,1.0,0.8081956678570219,0.7307814796859973,0.5062015468945988,0.6585520723596378,0.9886914747253466,0.7158648855938057,0.4375065158544407
4,g_sample_q=0.5_n=320,"['yt:lqfNjyuMKeY', 'yt:F1Hq8eVOMHs', 'yt:Sm_FgccC9dk', 'yt:dGJzpQwA090', 'yt:deyO6sEvgNw', 'yt:zmCl5i_sEiM', 'yt:8BXyHtO2mzc', 'yt:VlWvnhSiuck', 'yt:1awxwKia7og', 'yt:O96sj2IotuY']",448.2306040276853,0.9596885308041674,0.5313501633239502,0.8508109757624631,0.8201401117608401,0.8873216333156579,0.5994545838908989,0.44213457666596695,1.0,0.8068389482171069,0.657991028122685
4,r_75,"['yt:lqfNjyuMKeY', 'yt:YC-v3whLUX0', 'yt:t6V1TcYp51Q', 'yt:Wxp__MZgwAI', 'yt:zjaUqUozwdc', 'yt:vnIIVeCBJuw', 'yt:Iv0N5HSz6FA', 'yt:xx55qcGdXOo', 'yt:8eeYdcCql24', 'yt:TDcwIZzaf-k']",220.24344438556307,0.9596885308041674,0.8511920985969549,0.7569555730710844,0.6687802132598755,0.6501649251135849,0.5144783963617304,0.35893696312055773,0.7657753208566658,0.7144340318017797,0.9613755985025277
5,g_sample_q=0.5_n=150,"['yt:YC-v3whLUX0', 'yt:Y4yeTTOTfO8', 'yt:1PGm8LslEb4', 'yt:BJxwouM5a6o', 'yt:zPTTxsdtI3A', 'yt:YTpwlQ1R1fU', 'yt:hNMRSUFuHPg', 'yt:hy_9RZRAXbA', 'yt:nQLBl01ufVg', 'yt:eAxokVZx5kg']",373.2084187790027,0.816195723296855,0.8196900029645886,0.807109840059836,0.7523302298385287,0.6388207998036117,0.423119912959298,0.628788009020581,0.8436323779619378,0.7671478394975332,0.6760302995326145
5,g_sample_q=0.5_n=190,"['yt:Y71mvOIpkWE', 'yt:iW0LiIMYqrU', 'yt:CHoXZO7WFDA', 'yt:sGLiSLAlwrY', 'yt:dGJzpQwA090', 'yt:R2fjRbc9Sa0', 'yt:lfzeKb5wDsU', 'yt:url1TFdHlSI', 'yt:HkqYjyyKeCo', 'yt:I3CsL15U-sM']",465.4639773672448,0.9506783116909648,0.710735204097933,0.9853380003600454,0.81396075712119,1.0,0.26061415613595257,-0.14869784160558383,0.8187366586314262,1.0,0.5598790954591023
5,g_sample_q=0.5_n=230,"['yt:XhRbt3R41hs', 'yt:lqfNjyuMKeY', 'yt:hdAEGAwlK0M', 'yt:qwFSHelaMV4', 'yt:F1Hq8eVOMHs', 'yt:Sm_FgccC9dk', 'yt:lUWj0Mhr8bs', 'yt:R2fjRbc9Sa0', 'yt:vnIIVeCBJuw', 'yt:80RfjcExcaI']",491.0831415176144,0.9596885308041674,0.7897417983254243,0.9014136898968058,0.77263458294558,0.8873216333156579,0.5994545838908989,0.44213457666596695,1.0,0.7144340318017797,0.6004809234205681
5,g_sample_q=0.5_n=280,"['yt:Y71mvOIpkWE', 'yt:iW0LiIMYqrU', 'yt:zmCl5i_sEiM', 'yt:wcfY44oh70Q', 'yt:AP2QmM-9FuA', 'yt:zPTTxsdtI3A', 'yt:YMxtImOzyGw', 'yt:QPKKQnijnsM', 'yt:4wR9hWduhuQ', 'yt:n-NJ-B_IIFw']",416.68663568264327,0.9506783116909648,0.5313501633239502,0.9853380003600454,0.81396075712119,0.8336133573587615,0.2825802294594961,-0.5514697320113202,0.8744547168481307,0.8154279020794774,0.657991028122685
5,g_sample_q=0.5_n=320,"['yt:afGzhzfzRAE', 'yt:hdAEGAwlK0M', 'yt:qwFSHelaMV4', 'yt:sGLiSLAlwrY', 'yt:F7YlkbhYq3s', 'yt:Aj7PKDTrbjQ', 'yt:EhAemz1v7dQ', 'yt:zmCl5i_sEiM', 'yt:dc2zLRc3gZk', 'yt:CaTbNa78I4U']",466.1172312425594,0.9582769194781257,0.5313501633239502,0.9337678069367165,0.802044501464544,0.8381732329589694,0.4303395320025935,0.4850848682030633,0.9272981327342601,0.46893100224685497,0.657991028122685
5,r_75,"['yt:lFCX9Knhezg', 'yt:8VpOV8yKKsc', 'yt:8WiiqssAME4', 'yt:dlUeyVpNT4g', 'yt:SXLHijQeYok', 'yt:nXcEpJtniB4', 'yt:zRPiNFhkb0w', 'yt:g_QUW26Efmc', 'yt:ezdtQIrO8oI', 'yt:YTpwlQ1R1fU']",137.28892975213117,0.6740455809823459,0.6296277216597697,0.7104280550209616,0.6170831766808487,0.602718193678604,0.26218352502119924,0.052666789243862686,0.7425325084040184,0.5741065110790194,0.6287694623475854
6,g_sample_q=0.5_n=150,"['yt:lqfNjyuMKeY', 'yt:utWMGi8HTjY', 'yt:or5WdufFrmI', 'yt:ZdEVVDk48L4', 'yt:qwFSHelaMV4', 'yt:QprkRP-Dylo', 'yt:VlWvnhSiuck', 'yt:79G5FwAhBDA', 'yt:l5jtFqWq5iU', 'yt:eAxokVZx5kg']",470.5183708638034,0.9596885308041674,0.5418558978876384,0.9490558337601043,0.8201401117608401,0.6341075953302668,0.43622092603900825,0.45409691643406214,0.9492108150230236,0.7251295510359572,0.3865983226977107
6,g_sample_q=0.5_n=190,"['yt:EhAemz1v7dQ', 'yt:urhVbud_vMc', 'yt:vYb3rB0jU70', 'yt:8BXyHtO2mzc', 'yt:cxKp-3t0-2Y', 'yt:vs_Zzf_vL2I', 'yt:6gjMfVcKA_o', 'yt:hy_9RZRAXbA', 'yt:khqRfhKXNmE', 'yt:rofeHjDNE20']",395.2847146954624,0.8295430043675969,0.8314829948167284,0.9337678069367165,0.8098443957063072,0.8381732329589694,0.4303395320025935,0.05260523423175942,0.8706807290311159,0.33603016757942084,0.6893721429216
6,g_sample_q=0.5_n=230,"['yt:lqfNjyuMKeY', 'yt:lYXQvHhfKuM', 'yt:utWMGi8HTjY', 'yt:WHUJL-EjsGY', 'yt:Wxp__MZgwAI', 'yt:Aj7PKDTrbjQ', 'yt:lUWj0Mhr8bs', 'yt:LdjYWkv4F-U', 'yt:QprkRP-Dylo', 'yt:eAxokVZx5kg']",488.50369286601136,0.9596885308041674,0.7091856813614742,0.9490558337601043,0.895563850854232,0.6669602879602547,0.2419108448237284,-0.7548986170539623,0.9492108150230236,0.4569892676514131,0.5976455847957527
6,g_sample_q=0.5_n=280,"['yt:IVqXKP91L4E', 'yt:Y71mvOIpkWE', 'yt:or5WdufFrmI', 'yt:hdAEGAwlK0M', 'yt:lUWj0Mhr8bs', 'yt:urhVbud_vMc', 'yt:LdjYWkv4F-U', 'yt:lfzeKb5wDsU', 'yt:url1TFdHlSI', 'yt:I3CsL15U-sM']",483.9452296709076,0.9931992521111431,0.710735204097933,0.9853380003600454,0.7950467359873713,1.0,0.26061415613595257,-0.14869784160558383,0.8706807290311159,1.0,0.6004809234205681
6,g_sample_q=0.5_n=320,"['yt:sAjm3-IaRtI', 'yt:IVqXKP91L4E', 'yt:XhRbt3R41hs', 'yt:qwFSHelaMV4', 'yt:GVJRZqI6h2k', 'yt:iW0LiIMYqrU', 'yt:WPPPFqsECz0', 'yt:sGLiSLAlwrY', 'yt:lfzeKb5wDsU', 'yt:_FgR0l_fQYs']",507.2053487638275,1.0,0.7897417983254243,1.0,0.81396075712119,0.8958477378802461,0.8309265456052275,0.2547939408360363,0.9886914747253466,0.7158648855938057,0.8551678820836595
6,r_75,"['yt:SdPuR4Vdl38', 'yt:80RfjcExcaI', 'yt:qRfDboU1gs4', 'yt:IXdlXiiHUkU', 'yt:e_ifXlso6gk', 'yt:HkqYjyyKeCo', 'yt:vF4Lw1mCiP4', 'yt:NxvQPzrg2Wg', 'yt:3L-4GkcZJAo', 'yt:Y88ODZgcVTg']",144.40881424143566,0.7404672593065957,0.5116231182828058,0.6319981384963329,0.4737632960831537,0.6566322657454222,0.34308156570389653,0.08153394144522594,0.7205619701935525,0.5604918902605448,0.4221301631049238
7,g_sample_q=0.5_n=150,"['yt:urhVbud_vMc', 'yt:IV3dnLzthDA', 'yt:LRpNlVZ-YOs', 'yt:KCSsKV5F4xc', 'yt:RilwnjDwTOc', 'yt:yex0pkkMkGQ', 'yt:WkA4Gf44wLo', 'yt:QeuIBwh7xNQ', 'yt:xbdUlfYCRwc', 'yt:n-NJ-B_IIFw']",342.28382094147884,0.8116505533379498,1.0,0.7858448560441006,0.8114276458870225,0.9440749031741681,0.22663816314932056,0.331544532148792,0.8706807290311159,0.5553248022964093,0.8104787811785068
7,g_sample_q=0.5_n=190,"['yt:sAjm3-IaRtI', 'yt:utWMGi8HTjY', 'yt:CHoXZO7WFDA', 'yt:Sm_FgccC9dk', 'yt:8BXyHtO2mzc', 'yt:dc2zLRc3gZk', 'yt:79G5FwAhBDA', 'yt:iiKuUElvGhM', 'yt:jN7mSXMruEo', 'yt:eAxokVZx5kg']",449.50324292855873,1.0,0.7931483498941859,1.0,0.8081956678570219,0.7181788671848389,0.4117414734029198,0.4850848682030633,0.9492108150230236,0.7158648855938057,0.5237231811678237
7,g_sample_q=0.5_n=230,"['yt:iW0LiIMYqrU', 'yt:Aj7PKDTrbjQ', 'yt:YC-v3whLUX0', 'yt:ecqtrDTfDm4', 'yt:dDhTMIao-fM', 'yt:VlWvnhSiuck', 'yt:1awxwKia7og', 'yt:AP2QmM-9FuA', 'yt:8nzRXxPnlPQ', 'yt:O0pKb3-YTzU']",431.3724183255283,0.8874219730487081,0.7689103773009615,0.8570493158107959,0.8201401117608401,0.6341075953302668,0.2825802294594961,-0.0690715326062641,0.9082062012893294,0.7251295510359572,0.16067866647899393
7,g_sample_q=0.5_n=280,"['yt:sAjm3-IaRtI', 'yt:lYXQvHhfKuM', 'yt:hdAEGAwlK0M', 'yt:qwFSHelaMV4', 'yt:F1Hq8eVOMHs', 'yt:EhAemz1v7dQ', 'yt:lfzeKb5wDsU', 'yt:vnIIVeCBJuw', 'yt:AP2QmM-9FuA', 'yt:O0pKb3-YTzU']",476.61367263661225,1.0,0.6647769219560106,1.0,0.8609406835459293,0.8873216333156579,0.5994545838908989,0.44213457666596695,1.0,0.7158648855938057,0.6004809234205681
7,g_sample_q=0.5_n=320,"['yt:utWMGi8HTjY', 'yt:or5WdufFrmI', 'yt:WPPPFqsECz0', 'yt:F7YlkbhYq3s', 'yt:dGJzpQwA090', 'yt:GuTgfnkILGs', 'yt:YC-v3whLUX0', 'yt:LdjYWkv4F-U', 'yt:vYb3rB0jU70', 'yt:ik_v98sCtsI']",474.2176776664551,0.946634366013994,0.7447885162255244,0.9490558337601043,1.0,0.8958477378802461,0.8309265456052275,0.2547939408360363,0.9492108150230236,0.8068389482171069,0.8551678820836595
7,r_75,"['yt:acyXcQ4w3LI', 'yt:E3oniYdnO1A', 'yt:xXJBR6Cx7j4', 'yt:afGzhzfzRAE', 'yt:FoCN8vFPMz4', 'yt:DEyDWHvyXNo', 'yt:iiKuUElvGhM', 'yt:FP-9xsQYZwg', 'yt:l7tWoPk25yU', 'yt:vdroRyspQlU']",123.63056054538065,0.9582769194781257,0.7931483498941859,0.9095506767430986,0.7728443505680247,0.5558867724554466,0.3178544170108222,0.12666151970962286,0.9272981327342601,0.633293021251885,0.1698023812990507
8,g_sample_q=0.5_n=150,"['yt:utWMGi8HTjY', 'yt:F1Hq8eVOMHs', 'yt:dGJzpQwA090', 'yt:zmCl5i_sEiM', 'yt:8nzRXxPnlPQ', 'yt:nEQiRsFjnPw', 'yt:R4XgsA4t2zI', 'yt:O6FfWBcXQnY', 'yt:JefwhxJWmik', 'yt:OCypn_jjC9k']",413.22851219486535,0.946634366013994,0.7689103773009615,0.9490558337601043,0.800884221879225,0.8873216333156579,0.611603637703567,0.44213457666596695,1.0,0.8068389482171069,0.657991028122685
8,g_sample_q=0.5_n=190,"['yt:Y71mvOIpkWE', 'yt:GVJRZqI6h2k', 'yt:iW0LiIMYqrU', 'yt:WPPPFqsECz0', 'yt:CHoXZO7WFDA', 'yt:dGJzpQwA090', 'yt:YC-v3whLUX0', 'yt:lfzeKb5wDsU', 'yt:XT5JqQlyz_s', 'yt:O96sj2IotuY']",471.15927841005146,0.9506783116909648,0.6647769219560106,0.9853380003600454,0.81396075712119,0.8958477378802461,0.8309265456052275,0.2547939408360363,0.9486921259247459,0.9225801748042343,0.8551678820836595
8,g_sample_q=0.5_n=230,"['yt:lYXQvHhfKuM', 'yt:sGLiSLAlwrY', 'yt:F7YlkbhYq3s', 'yt:vYb3rB0jU70', 'yt:cxKp-3t0-2Y', 'yt:1awxwKia7og', 'yt:6haF08QQe2E', 'yt:1PGm8LslEb4', 'yt:t0yPqAkoaGY', 'yt:80RfjcExcaI']",444.02663076019127,0.9540565631371833,0.7447885162255244,0.892366784942842,0.8609406835459293,0.722944917407396,0.39040978044791486,0.05260523423175942,0.8352268726486456,0.2826767660764935,0.3599418954313986
8,g_sample_q=0.5_n=280,"['yt:utWMGi8HTjY', 'yt:GVJRZqI6h2k', 'yt:qwFSHelaMV4', 'yt:Wxp__MZgwAI', 'yt:lfzeKb5wDsU', 'yt:ecqtrDTfDm4', 'yt:8BXyHtO2mzc', 'yt:cxKp-3t0-2Y', 'yt:vnIIVeCBJuw', 'yt:I3CsL15U-sM']",461.3864919622621,0.946634366013994,0.6647769219560106,0.9490558337601043,0.800884221879225,0.88801467719455,0.5144783963617304,0.05260523423175942,0.9492108150230236,0.7144340318017797,0.5976455847957527
8,g_sample_q=0.5_n=320,"['yt:E9c2y0eUBMs', 'yt:WHUJL-EjsGY', 'yt:urhVbud_vMc', 'yt:url1TFdHlSI', 'yt:XT5JqQlyz_s', 'yt:dDhTMIao-fM', 'yt:zmCl5i_sEiM', 'yt:8BXyHtO2mzc', 'yt:dc2zLRc3gZk', 'yt:eAxokVZx5kg']",454.550444991374,0.9795577980733939,0.710735204097933,0.9060992773186607,0.895563850854232,1.0,0.4117414734029198,0.4850848682030633,0.8706807290311159,1.0,0.657991028122685
8,r_75,"['yt:Fmh4RdIwswE', 'yt:OmIYzIkHiaA', 'yt:z7JL8hu5tEo', 'yt:w65p_IIp6JY', 'yt:n3Xv_g3g-mA', 'yt:sCqv4ATbUXI', 'yt:eLLIm-GpJh4', 'yt:hdAEGAwlK0M', 'yt:NTUIOgLHEFU', 'yt:DT61Hmif0Ek']",153.0052895202424,0.8898058439773178,0.48384371418861394,0.8002539767006991,0.7342135511686694,0.6159644750986908,0.6329151659501736,0.17165805029851997,0.751082104537483,0.6284282606249358,0.6004809234205681
9,g_sample_q=0.5_n=150,"['yt:afGzhzfzRAE', 'yt:vYb3rB0jU70', 'yt:5eW6Eagr9XA', 'yt:wcfY44oh70Q', 'yt:R4XgsA4t2zI', 'yt:BJxwouM5a6o', 'yt:x-2uVNze56s', 'yt:7KPVSBHgTm0', 'yt:cebFWOlx848', 'yt:80RfjcExcaI']",413.91000950763475,0.9582769194781257,0.7573573271708602,0.9095506767430986,0.8098443957063072,0.6870304280464439,0.534911849414658,0.5609581502830493,0.9272981327342601,0.4746280501701491,0.6397764666454189
9,g_sample_q=0.5_n=190,"['yt:sAjm3-IaRtI', 'yt:Y71mvOIpkWE', 'yt:WPPPFqsECz0', 'yt:lfzeKb5wDsU', 'yt:8nzRXxPnlPQ', 'yt:SdPuR4Vdl38', 'yt:3UoCBkp-CAg', 'yt:t0yPqAkoaGY', 'yt:Sqa8Zo2XWc4', 'yt:rofeHjDNE20']",444.2576782572951,1.0,0.7689103773009615,1.0,0.8081956678570219,0.8958477378802461,0.8309265456052275,0.383963461262914,0.9486921259247459,0.8154279020794774,0.8551678820836595
