test,algorithm,alpha,uids,objective_value,largely_recommended,reliability,importance,engaging,pedagogy,layman_friendly,entertaining_relaxing,better_habits,diversity_inclusion,backfire_risk
6,r_75,0.5,"['yt:xx55qcGdXOo', 'yt:hNMRSUFuHPg', 'yt:O6FfWBcXQnY', 'yt:n9pkdWpNRws', 'yt:v1eWIshUzr8', 'yt:V-TdjkRLv08', 'yt:IXdlXiiHUkU', 'yt:8WiiqssAME4', 'yt:jrGdZnR59KU', 'yt:gDUFeXG2020']",127.59376442219336,0.7152950390297736,0.44499907840718655,0.261638627009121,0.3069397727896085,0.34814900467491106,0.21330917295514473,0.27871466510010245,0.4084938049216412,0.2229136374995077,0.3191762856656713
7,dg_l=1/10*m,0.5,"['yt:cebFWOlx848', 'yt:5eW6Eagr9XA', 'yt:SdPuR4Vdl38', 'yt:sAjm3-IaRtI', 'yt:lqfNjyuMKeY', 'yt:E9c2y0eUBMs', 'yt:ecqtrDTfDm4', 'yt:lYXQvHhfKuM', 'yt:IV3dnLzthDA', 'yt:rofeHjDNE20']",1743.7195353035868,1.0011332381515388,0.27221594473952393,0.5667990096400751,0.639915802365328,0.5562142467208882,0.2740043059749257,0.2597286854064786,0.479614682535488,0.5071214481619001,0.30190024604510496
7,rg_l=1/10*m_T=80,0.5,"['yt:SdPuR4Vdl38', 'yt:cebFWOlx848', 'yt:6Pm0Mn0-jYU', 'yt:5eW6Eagr9XA', 'yt:cxKp-3t0-2Y', 'yt:qwFSHelaMV4', 'yt:T-z_zRcLGAk', 'yt:sGLiSLAlwrY', 'yt:urhVbud_vMc', 'yt:rofeHjDNE20']",1646.348386747853,0.9003194764812281,0.27221594473952393,0.5109203867095153,0.571340928283764,0.4259325836376625,0.2740043059749257,0.2597286854064786,0.5453182546766726,0.45801260361356444,0.2857416276367112
7,r_75,0.5,"['yt:Q_UhjGlpAF0', 'yt:nQLBl01ufVg', 'yt:kJOuyckvDGY', 'yt:ztHZj6QNlkM', 'yt:3Teqp6aYMaM', 'yt:0Mlj3QxJe4k', 'yt:Vt2pK9sVpRc', 'yt:396Zm7w2cNo', 'yt:9DZZysCluVA', 'yt:VD8wbGkUK9w']",127.95179512147439,0.7232791619032842,0.28128995868174955,0.41948301154626183,0.5426999944377899,0.3763697443473398,0.1837385436262238,0.20600590995166077,0.38982769087555974,0.5434504906572668,0.2720439577127832
8,dg_l=1/10*m,0.5,"['yt:5eW6Eagr9XA', 'yt:lfzeKb5wDsU', 'yt:CHoXZO7WFDA', 'yt:utWMGi8HTjY', 'yt:nEQiRsFjnPw', 'yt:GVJRZqI6h2k', 'yt:Sm_FgccC9dk', 'yt:2XPtzAQxMPw', 'yt:dGJzpQwA090', 'yt:80RfjcExcaI']",1838.5682090463417,1.00011971192416,0.35954349232876837,0.5539183562427952,0.4866018680407887,0.5363285510707373,0.29665044911796,0.13954370367833777,0.5692838586525393,0.5340620618878612,0.25265559192924764
8,rg_l=1/10*m_T=80,0.5,"['yt:lfzeKb5wDsU', 'yt:CHoXZO7WFDA', 'yt:QeuIBwh7xNQ', 'yt:VlWvnhSiuck', 'yt:Sm_FgccC9dk', 'yt:utWMGi8HTjY', 'yt:qArYSatvv0c', 'yt:3FOrWMDL8CY', 'yt:QPKKQnijnsM', 'yt:80RfjcExcaI']",1728.4070008760457,1.00011971192416,0.34485787701504333,0.5539183562427952,0.4983013768227142,0.45580669765021803,0.24877961864321158,0.13194185045658274,0.5692838586525393,0.47997705616198894,0.31903070528762634
8,r_75,0.5,"['yt:Y2-CtzpD7no', 'yt:Y2-CtzpD7no', 'yt:jSeMCah4IU4', 'yt:vYb3rB0jU70', 'yt:TozdlVs2N-k', 'yt:qOj2LN0zB74', 'yt:wIC7P6GT2WU', 'yt:dGJzpQwA090', 'yt:m9APFfDGRuk', 'yt:Sm_FgccC9dk']",156.80605188056214,0.8984565782153703,0.386364475130974,0.5208316782826418,0.492045897531091,0.3902674025130005,0.1345821833569246,0.0,0.4562729689118989,0.5340620618878612,0.3054775385501517
9,dg_l=1/10*m,0.5,"['yt:WPPPFqsECz0', 'yt:F1Hq8eVOMHs', 'yt:utWMGi8HTjY', 'yt:dc2zLRc3gZk', 'yt:ecqtrDTfDm4', 'yt:YMxtImOzyGw', 'yt:2XPtzAQxMPw', 'yt:afGzhzfzRAE', 'yt:iW0LiIMYqrU', 'yt:ik_v98sCtsI']",1803.2514298540634,1.0001182573161336,0.3997173553046016,0.634066166890253,0.4947347557193397,0.5512261209678598,0.4230468408786277,0.22997866567373695,0.5890524053863332,0.43956193543010996,0.4116523906400322
9,rg_l=1/10*m_T=80,0.5,"['yt:WPPPFqsECz0', 'yt:F1Hq8eVOMHs', 'yt:BJfmfkDQb14', 'yt:ghIQzrHzwTk', 'yt:utWMGi8HTjY', 'yt:MRbWmBK8-DM', 'yt:GGtAilkWTtI', 'yt:GFqwpyfc0C0', 'yt:CX7cKDfhkDs', 'yt:ik_v98sCtsI']",1635.085606638081,0.9879673539138074,0.30968150067869776,0.634066166890253,0.4867866864641709,0.5512261209678598,0.4230468408786277,0.2096159386841486,0.5890524053863332,0.34333670235043656,0.4116523906400322
9,r_75,0.5,"['yt:NFMyZMditVA', 'yt:xx55qcGdXOo', 'yt:-o1j3s13SK0', 'yt:E3oniYdnO1A', 'yt:_FzkLhv2W5Y', 'yt:xx55qcGdXOo', 'yt:NOvepavuCm4', 'yt:OC4E-nnXdqo', 'yt:P8FfGAgGwj8', 'yt:Of0UsCyzCxo']",66.23158089976756,0.5922958688274215,0.15103980854725263,0.40933557984448254,0.18508143640595615,0.3316390925896952,0.21948688438825317,0.04854472636998152,0.4092562629885022,0.17635474361535905,0.15912865121808717
10,dg_l=1/10*m,0.5,"['yt:XhRbt3R41hs', 'yt:url1TFdHlSI', 'yt:lfzeKb5wDsU', 'yt:utWMGi8HTjY', 'yt:lqfNjyuMKeY', 'yt:dc2zLRc3gZk', 'yt:GVJRZqI6h2k', 'yt:Sm_FgccC9dk', 'yt:nEQiRsFjnPw', 'yt:80RfjcExcaI']",1853.6500666155077,1.0001180833502337,0.415517759262716,0.5424317350890109,0.5320466263771872,0.5725498391682563,0.29665044911796,0.20709483376789545,0.5792465859262926,0.5950315015850474,0.2626770436498139
10,rg_l=1/10*m_T=80,0.5,"['yt:XhRbt3R41hs', 'yt:url1TFdHlSI', 'yt:wcfY44oh70Q', 'yt:gtXHv95pwyE', 'yt:8BIcAZxFfrc', 'yt:d2LQmnfloNM', 'yt:OmIYzIkHiaA', 'yt:o5RZwqgDYnQ', 'yt:HkqYjyyKeCo', 'yt:80RfjcExcaI']",1669.6877936048563,0.9946075072637965,0.415517759262716,0.4989781594977191,0.4239903356996969,0.5725498391682563,0.388823782672324,0.306079339386941,0.5792465859262926,0.5950315015850474,0.3699460115735052
10,r_75,0.5,"['yt:Gzl34Me7eCs', 'yt:trg06GQ3VkU', 'yt:kRc45ySGUaE', 'yt:jB6zh9gbsAo', 'yt:8znjuAk-V7k', 'yt:o4g6Jn2y_f4', 'yt:MnT1xgZgkpk', 'yt:FhZRdS1x3ds', 'yt:Rtsi5PkCh2k', 'yt:dW17u65l14I']",130.95681244773237,0.6277556808476125,0.1268641188685093,0.36423567821715197,0.29588755593531485,0.2971305881375221,0.2377832914190203,0.09132849548024242,0.4592289115562911,0.36085727780211285,0.23165824940500424
11,dg_l=1/10*m,0.5,"['yt:XhRbt3R41hs', 'yt:F1Hq8eVOMHs', 'yt:CHoXZO7WFDA', 'yt:lfzeKb5wDsU', 'yt:ZdEVVDk48L4', 'yt:wtJwVZGuiOY', 'yt:nEQiRsFjnPw', 'yt:afGzhzfzRAE', 'yt:ecqtrDTfDm4', 'yt:n-NJ-B_IIFw']",1840.5702016372975,0.9649486300278178,0.41063490102814726,0.589199965830465,0.49549216933682644,0.5430715670534126,0.29665044911796,0.1942960608077054,0.6146498318094341,0.5141421387399416,0.25265559192924764
11,rg_l=1/10*m_T=80,0.5,"['yt:XhRbt3R41hs', 'yt:CHoXZO7WFDA', 'yt:sDPk-r18sb0', 'yt:Y8ffYfySvRU', 'yt:9eBBIYWeUxs', 'yt:2ohiGNnFTKI', 'yt:JwIcMQzh9mI', 'yt:Y71mvOIpkWE', 'yt:cZoed-eUOQ4', 'yt:n-NJ-B_IIFw']",1562.3747706910199,0.96104544222229,0.4606353909015699,0.6382944139214534,0.49549216933682644,0.5243418272115836,0.18552818921758332,0.03778656177757836,0.6076990486513556,0.5296431710993571,0.4512681290986037
11,r_75,0.5,"['yt:Vt2pK9sVpRc', 'yt:rk_5WBHTeV4', 'yt:afGzhzfzRAE', 'yt:0XPRVXqK3S8', 'yt:QK7g6pgaC7I', 'yt:24-xkC1W9Ag', 'yt:Izxcpn4JEZ8', 'yt:ztHZj6QNlkM', 'yt:AYVwWq-Lz1g', 'yt:2ohiGNnFTKI']",167.0633918580814,0.9649486300278178,0.15367279558161603,0.589199965830465,0.47147977621106335,0.20859268201258102,0.18552818921758332,0.11408971909394004,0.5699636413223153,0.30563957005130005,0.03355156013446651
12,dg_l=1/10*m,0.5,"['yt:WPPPFqsECz0', 'yt:XhRbt3R41hs', 'yt:F1Hq8eVOMHs', 'yt:ecqtrDTfDm4', 'yt:dGJzpQwA090', 'yt:iW0LiIMYqrU', 'yt:zmCl5i_sEiM', 'yt:Y4yeTTOTfO8', 'yt:Y71mvOIpkWE', 'yt:80RfjcExcaI']",1850.39672784675,0.96104544222229,0.3961525459623594,0.6113544298686072,0.5981592286485794,0.5373349006765721,0.397245751793778,0.2684452901731244,0.5649728076174798,0.5397472539814424,0.39163020378263075
12,rg_l=1/10*m_T=80,0.5,"['yt:WPPPFqsECz0', 'yt:XhRbt3R41hs', 'yt:F1Hq8eVOMHs', 'yt:dGJzpQwA090', 'yt:Wxp__MZgwAI', 'yt:oNAw2YNWGJE', 'yt:OZvcI5-HHSU', 'yt:oH10ZxWJdZI', 'yt:SP6Gxz7gmWE', 'yt:80RfjcExcaI']",1684.017306500825,0.96104544222229,0.3961525459623594,0.541671569047957,0.47009104969462895,0.5373349006765721,0.397245751793778,0.18875828264209504,0.5649728076174798,0.5340620618878612,0.39163020378263075
12,r_75,0.5,"['yt:850Zr6dzxYU', 'yt:Q_UhjGlpAF0', 'yt:xXJBR6Cx7j4', 'yt:Ep3biZAtitE', 'yt:LxgMdjyw8uw', 'yt:Y4yeTTOTfO8', 'yt:R6eywXdssMw', 'yt:0Mlj3QxJe4k', 'yt:R4XgsA4t2zI', 'yt:UwaIxsBNhrg']",154.85765491863032,0.7972856706203945,0.27494411367034854,0.45249661365952365,0.567943818613792,0.43138188332348376,0.24200263563471988,0.28115231146672365,0.47662935317416694,0.41918870854752793,0.2506196561372776
13,dg_l=1/10*m,0.5,"['yt:WPPPFqsECz0', 'yt:5eW6Eagr9XA', 'yt:CHoXZO7WFDA', 'yt:ZdEVVDk48L4', 'yt:sAjm3-IaRtI', 'yt:lqfNjyuMKeY', 'yt:GVJRZqI6h2k', 'yt:n3Xv_g3g-mA', 'yt:E9c2y0eUBMs', 'yt:80RfjcExcaI']",1768.9892561636693,1.0001133226974692,0.32961063733246154,0.6565225966337697,0.5434443392786514,0.5661596588645668,0.42563546067234276,0.14750922626042567,0.5790683560960033,0.4592617144865523,0.39012918593748125
13,rg_l=1/10*m_T=80,0.5,"['yt:WPPPFqsECz0', 'yt:CHoXZO7WFDA', 'yt:SdPuR4Vdl38', 'yt:5eW6Eagr9XA', 'yt:lqfNjyuMKeY', 'yt:DmO_yisKBRo', 'yt:LimoOg7WFrw', 'yt:sAjm3-IaRtI', 'yt:_f6HzL0Nh2g', 'yt:80RfjcExcaI']",1692.5117170996823,1.0001133226974692,0.26880968802692534,0.6565225966337697,0.5434443392786514,0.5661596588645668,0.42563546067234276,0.3546561945754786,0.5790683560960033,0.4592617144865523,0.39012918593748125
13,r_75,0.5,"['yt:nJslrTT-Yhc', 'yt:KCSsKV5F4xc', 'yt:wIQnRdlfYV0', 'yt:gtXHv95pwyE', 'yt:DZTRIRAYIao', 'yt:AQlqQEhVi1M', 'yt:5yxVzlkW4X0', 'yt:n9pkdWpNRws', 'yt:E-ahGh__M30', 'yt:bcSvhhOOiug']",125.54915083384742,0.6453278194778173,0.2737946294083448,0.33816826546026374,0.42004452814788434,0.570352007051809,0.41063223599370396,0.35567232755138717,0.3694382786040042,0.13353231607804145,0.35972244946170523
14,dg_l=1/10*m,0.5,"['yt:WPPPFqsECz0', 'yt:hdAEGAwlK0M', 'yt:utWMGi8HTjY', 'yt:dc2zLRc3gZk', 'yt:sAjm3-IaRtI', 'yt:GVJRZqI6h2k', 'yt:Sm_FgccC9dk', 'yt:2XPtzAQxMPw', 'yt:IV3dnLzthDA', 'yt:I3CsL15U-sM']",1812.474702473376,1.0006349162789097,0.38039189357068054,0.5667990096400751,0.5390508762057709,0.5584101748321442,0.4348382302962974,0.20709483376789545,0.5521211440072119,0.46522736670069104,0.39444036400448185
14,rg_l=1/10*m_T=80,0.5,"['yt:WPPPFqsECz0', 'yt:hdAEGAwlK0M', 'yt:2XPtzAQxMPw', 'yt:utWMGi8HTjY', 'yt:GVJRZqI6h2k', 'yt:0JPc8p42f98', 'yt:8WiiqssAME4', 'yt:TFP3QqUapQo', 'yt:jN7mSXMruEo', 'yt:I3CsL15U-sM']",1717.6363241604263,0.9472353995831515,0.38039189357068054,0.5379239066683629,0.5320466263771872,0.5298843240623675,0.4348382302962974,0.22913829453950782,0.5521211440072119,0.30474959692799863,0.39444036400448185
14,r_75,0.5,"['yt:ppSrAHoGwrI', 'yt:IkNphbjqAJA', 'yt:cXvlEGXNJLw', 'yt:GSCeWyxzlpw', 'yt:T8YYPbqJ3qw', 'yt:gW3oWM0Uefk', 'yt:BJfmfkDQb14', 'yt:L0ZX3moD_mQ', 'yt:eVtCO84MDj8', 'yt:oweVFXFFh04']",138.2141319338599,0.7064570843184504,0.384969223806149,0.4561257984028247,0.43040587467855235,0.3943687444738178,0.3510372447806561,0.3181810667496062,0.3213338445584397,0.36724539407775714,0.30474553611014604
15,dg_l=1/10*m,0.5,"['yt:WPPPFqsECz0', 'yt:url1TFdHlSI', 'yt:WHUJL-EjsGY', 'yt:cebFWOlx848', 'yt:lfzeKb5wDsU', 'yt:SdPuR4Vdl38', 'yt:Sm_FgccC9dk', 'yt:nEQiRsFjnPw', 'yt:2XPtzAQxMPw', 'yt:80RfjcExcaI']",1865.8994250867897,0.950970502299813,0.3815048021433344,0.5424467265206118,0.5812290237157527,0.5835744869177304,0.397245751793778,0.2533628130399741,0.5691498294042895,0.5799953176801811,0.38591001021310833
15,rg_l=1/10*m_T=80,0.5,"['yt:WPPPFqsECz0', 'yt:url1TFdHlSI', 'yt:2XPtzAQxMPw', 'yt:Ek1FltlIxaQ', 'yt:6I0vLIgeytU', 'yt:JefwhxJWmik', 'yt:nEQiRsFjnPw', 'yt:SdPuR4Vdl38', 'yt:iW0LiIMYqrU', 'yt:80RfjcExcaI']",1794.193888388844,0.8936003776614813,0.3815048021433344,0.5130824043961764,0.5282678792285116,0.5835744869177304,0.397245751793778,0.1150804379313955,0.5691498294042895,0.5799953176801811,0.38591001021310833
15,r_75,0.5,"['yt:TFP3QqUapQo', 'yt:73XA4CRqe_g', 'yt:lfzeKb5wDsU', 'yt:4Yoo_DX2Nt0', 'yt:VnbhrwNXry0', 'yt:_obemLRTMoA', 'yt:JefwhxJWmik', 'yt:IUQo0S1YFOI', 'yt:rSSNlM3Au1A', 'yt:VELz-MKMWPQ']",142.30813553149054,0.8098111667999912,0.3568355508746358,0.45972816817965784,0.4578761668113377,0.44041918232268806,0.14157656549063297,0.05558429746235956,0.4881832568572429,0.29790521992367264,0.25265559192924764
16,dg_l=1/10*m,0.5,"['yt:url1TFdHlSI', 'yt:hdAEGAwlK0M', 'yt:lfzeKb5wDsU', 'yt:sAjm3-IaRtI', 'yt:Y4yeTTOTfO8', 'yt:lYXQvHhfKuM', 'yt:afGzhzfzRAE', 'yt:cxKp-3t0-2Y', 'yt:LxgMdjyw8uw', 'yt:I3CsL15U-sM']",1770.7222541941953,1.0002044493651097,0.37317714509701005,0.657990549271935,0.523289697981741,0.570370126703744,0.2595809469129854,0.30491555197009745,0.5463388680361412,0.5950315015850474,0.2727241730736445
16,rg_l=1/10*m_T=80,0.5,"['yt:url1TFdHlSI', 'yt:lfzeKb5wDsU', 'yt:6igTQ-yDw58', 'yt:afGzhzfzRAE', 'yt:sAjm3-IaRtI', 'yt:CTV-wwszGw8', 'yt:gtXHv95pwyE', 'yt:VELz-MKMWPQ', 'yt:WkA4Gf44wLo', 'yt:I3CsL15U-sM']",1645.2147586055999,1.0002044493651097,0.37317714509701005,0.657990549271935,0.49123066783321606,0.570370126703744,0.41108082081043773,0.33194943420146117,0.5463388680361412,0.5950315015850474,0.3581252155270221
16,r_75,0.5,"['yt:_9KvEOYBkAQ', 'yt:4RflQ5NghjE', 'yt:k12p5eVva1Q', 'yt:deyO6sEvgNw', 'yt:NMo3nZHVrZ4', 'yt:fQEiyUj_Dn0', 'yt:t0yPqAkoaGY', 'yt:69w3mZOHEtU', 'yt:xXJBR6Cx7j4', 'yt:3K25VPdbAjU']",130.91817343239893,0.7942629420382008,0.3666212113218785,0.4423396863691508,0.46974372860387814,0.3421441040214483,0.2585844370329157,0.08367732330637927,0.5183628289839948,0.3768292973788404,0.34400303842522506
17,dg_l=1/10*m,0.5,"['yt:cebFWOlx848', 'yt:5eW6Eagr9XA', 'yt:utWMGi8HTjY', 'yt:sAjm3-IaRtI', 'yt:n3Xv_g3g-mA', 'yt:GVJRZqI6h2k', 'yt:SdPuR4Vdl38', 'yt:nEQiRsFjnPw', 'yt:IV3dnLzthDA', 'yt:I3CsL15U-sM']",1716.709311239516,1.0006349162789097,0.36180307301155795,0.6461110952915101,0.5767989203615742,0.5641595839393564,0.3500685629764798,0.25526479075484854,0.6087657596943336,0.5224082991381399,0.3218649030163225
