test,algorithm,alpha,uids,objective_value,largely_recommended,reliability,importance,engaging,pedagogy,layman_friendly,entertaining_relaxing,better_habits,diversity_inclusion,backfire_risk
2,rg_l=1/10*m_t=10,0.5,"['yt:5eW6Eagr9XA', 'yt:url1TFdHlSI', 'yt:WPPPFqsECz0', 'yt:F1Hq8eVOMHs', 'yt:lfzeKb5wDsU', 'yt:n3Xv_g3g-mA', 'yt:cebFWOlx848', 'yt:LimoOg7WFrw', 'yt:75d_29QWELk', 'yt:XhRbt3R41hs']",1506.8710255406359,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,rg_l=1/10*m_t=100,0.5,"['yt:WPPPFqsECz0', 'yt:XhRbt3R41hs', 'yt:url1TFdHlSI', 'yt:5eW6Eagr9XA', 'yt:n3Xv_g3g-mA', 'yt:F1Hq8eVOMHs', 'yt:cebFWOlx848', 'yt:lfzeKb5wDsU', 'yt:75d_29QWELk', 'yt:LimoOg7WFrw']",1506.8710255406354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,r_75,0.5,"['yt:WPPPFqsECz0', 'yt:WPPPFqsECz0', 'yt:WPPPFqsECz0', 'yt:WPPPFqsECz0', 'yt:WPPPFqsECz0', 'yt:F1Hq8eVOMHs', 'yt:F1Hq8eVOMHs', 'yt:F1Hq8eVOMHs', 'yt:WPPPFqsECz0', 'yt:XhRbt3R41hs']",21.936276805785077,1.0,1.0,1.0,0.9397960636095108,0.8958477378802461,0.8949352794281452,0.5208608015909261,1.0,0.46268925727107124,1.0
2,r_agg_75,0.5,"['yt:F1Hq8eVOMHs', 'yt:F1Hq8eVOMHs', 'yt:WPPPFqsECz0', 'yt:F1Hq8eVOMHs', 'yt:F1Hq8eVOMHs', 'yt:XhRbt3R41hs', 'yt:XhRbt3R41hs', 'yt:WPPPFqsECz0', 'yt:F1Hq8eVOMHs', 'yt:XhRbt3R41hs']",32.80510422066509,1.0,1.0,1.0,0.9397960636095108,0.8958477378802461,0.8949352794281452,0.5208608015909261,1.0,0.46268925727107124,1.0
3,rg_l=1/10*m_t=0.01,0.5,"['yt:n3Xv_g3g-mA', 'yt:lfzeKb5wDsU', 'yt:XhRbt3R41hs', 'yt:5eW6Eagr9XA', 'yt:cebFWOlx848', 'yt:75d_29QWELk', 'yt:url1TFdHlSI', 'yt:LimoOg7WFrw', 'yt:WPPPFqsECz0', 'yt:F1Hq8eVOMHs']",1506.8710255406354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,rg_l=1/10*m_t=0.1,0.5,"['yt:5eW6Eagr9XA', 'yt:WPPPFqsECz0', 'yt:n3Xv_g3g-mA', 'yt:F1Hq8eVOMHs', 'yt:LimoOg7WFrw', 'yt:XhRbt3R41hs', 'yt:url1TFdHlSI', 'yt:cebFWOlx848', 'yt:lfzeKb5wDsU', 'yt:75d_29QWELk']",1506.8710255406354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,rg_l=1/10*m_t=1,0.5,"['yt:F1Hq8eVOMHs', 'yt:LimoOg7WFrw', 'yt:cebFWOlx848', 'yt:url1TFdHlSI', 'yt:WPPPFqsECz0', 'yt:lfzeKb5wDsU', 'yt:XhRbt3R41hs', 'yt:75d_29QWELk', 'yt:n3Xv_g3g-mA', 'yt:5eW6Eagr9XA']",1506.8710255406354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,rg_l=1/10*m_t=10,0.5,"['yt:WPPPFqsECz0', 'yt:75d_29QWELk', 'yt:lfzeKb5wDsU', 'yt:F1Hq8eVOMHs', 'yt:5eW6Eagr9XA', 'yt:url1TFdHlSI', 'yt:XhRbt3R41hs', 'yt:LimoOg7WFrw', 'yt:n3Xv_g3g-mA', 'yt:cebFWOlx848']",1506.8710255406354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,rg_l=1/10*m_t=100,0.5,"['yt:WPPPFqsECz0', 'yt:XhRbt3R41hs', 'yt:url1TFdHlSI', 'yt:F1Hq8eVOMHs', 'yt:n3Xv_g3g-mA', 'yt:5eW6Eagr9XA', 'yt:lfzeKb5wDsU', 'yt:cebFWOlx848', 'yt:LimoOg7WFrw', 'yt:75d_29QWELk']",1506.8710255406354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,r_75,0.5,"['yt:F1Hq8eVOMHs', 'yt:WPPPFqsECz0', 'yt:XhRbt3R41hs', 'yt:WPPPFqsECz0', 'yt:F1Hq8eVOMHs', 'yt:WPPPFqsECz0', 'yt:WPPPFqsECz0', 'yt:F1Hq8eVOMHs', 'yt:WPPPFqsECz0', 'yt:F1Hq8eVOMHs']",20.885514637225874,1.0,1.0,1.0,0.9397960636095108,0.8958477378802461,0.8949352794281452,0.5208608015909261,1.0,0.46268925727107124,1.0
3,r_agg_75,0.5,"['yt:F1Hq8eVOMHs', 'yt:XhRbt3R41hs', 'yt:XhRbt3R41hs', 'yt:WPPPFqsECz0', 'yt:F1Hq8eVOMHs', 'yt:F1Hq8eVOMHs', 'yt:F1Hq8eVOMHs', 'yt:XhRbt3R41hs', 'yt:XhRbt3R41hs', 'yt:WPPPFqsECz0']",40.342920169373016,1.0,1.0,1.0,0.9397960636095108,0.8958477378802461,0.8949352794281452,0.5208608015909261,1.0,0.46268925727107124,1.0
