test,algorithm,temperature,relative_upper_bound,uids,objective_value,largely_recommended,reliability,importance,engaging,pedagogy,layman_friendly,entertaining_relaxing,better_habits,diversity_inclusion,backfire_risk
1,random_greedy T=0.1 c=500,0.1,500.0,"['yt:iW0LiIMYqrU', 'yt:Aj7PKDTrbjQ', 'yt:urhVbud_vMc', 'yt:utWMGi8HTjY', 'yt:Y4yeTTOTfO8', 'yt:rtsw8rA5x7c', 'yt:_-gsCVB99u8', 'yt:QprkRP-Dylo', 'yt:lqfNjyuMKeY', 'yt:GuTgfnkILGs', 'yt:sGLiSLAlwrY', 'yt:Wxp__MZgwAI']",7.580158725947683,0.9493590528765321,1.0,0.966064884160922,1.0,0.93955772495748,0.8591445394165738,0.9656482365436836,0.9272933214983456,0.7588453387516438,0.9067103295745715
1,r_75,,,"['yt:F1Hq8eVOMHs', 'yt:sGLiSLAlwrY', 'yt:F1Hq8eVOMHs', 'yt:E9c2y0eUBMs', 'yt:utWMGi8HTjY', 'yt:Wxp__MZgwAI', 'yt:Wxp__MZgwAI', 'yt:iW0LiIMYqrU', 'yt:Wxp__MZgwAI', 'yt:iW0LiIMYqrU', 'yt:sGLiSLAlwrY', 'yt:iW0LiIMYqrU']",12.043341060499888,0.9870835289035311,1.0,0.966064884160922,0.8781524133460263,0.9802339771977691,0.8688926900849074,0.8956195413236842,0.9590069810785995,0.7588453387516438,0.9067103295745715
1,random_greedy T=1 c=10,1.0,10.0,"['yt:WHUJL-EjsGY', 'yt:EhAemz1v7dQ', 'yt:utWMGi8HTjY', 'yt:lqfNjyuMKeY', 'yt:_-gsCVB99u8', 'yt:QprkRP-Dylo', 'yt:XhRbt3R41hs', 'yt:VlWvnhSiuck', 'yt:CHoXZO7WFDA', 'yt:sGLiSLAlwrY', 'yt:Wxp__MZgwAI', 'yt:rtsw8rA5x7c']",2.210723214293978,0.9774579670239356,1.0,0.966064884160922,0.9184526459736271,0.9375127491253377,0.8660209270078294,0.8890564462892955,0.8671039540911528,0.8854398922401071,0.9067103295745715
1,random_greedy T=1 c=130,1.0,130.0,"['yt:lYXQvHhfKuM', 'yt:lqfNjyuMKeY', 'yt:F1Hq8eVOMHs', 'yt:CHoXZO7WFDA', 'yt:VlWvnhSiuck', 'yt:Aj7PKDTrbjQ', 'yt:E9c2y0eUBMs', 'yt:WHUJL-EjsGY', 'yt:ZdEVVDk48L4', 'yt:zmCl5i_sEiM', 'yt:sGLiSLAlwrY', 'yt:I9hJ_Rux9y0']",-1.664088473720085,0.9870835289035311,0.9588998513062305,0.9396324258962399,0.9184526459736271,0.9802339771977691,0.8688926900849074,0.8956195413236842,0.9590069810785995,0.8854398922401071,0.897010004172586
1,random_greedy T=1 c=250,1.0,250.0,"['yt:utWMGi8HTjY', 'yt:rtsw8rA5x7c', 'yt:lqfNjyuMKeY', 'yt:CHoXZO7WFDA', 'yt:WHUJL-EjsGY', 'yt:urhVbud_vMc', 'yt:sAjm3-IaRtI', 'yt:iW0LiIMYqrU', 'yt:zmCl5i_sEiM', 'yt:XhRbt3R41hs', 'yt:WPPPFqsECz0', 'yt:LxgMdjyw8uw']",-1.0944967665568015,1.0,1.0,1.0,0.9184526459736271,0.9434651761175006,0.8826749962624164,0.90688265036666,0.8698679563277721,0.7695659396894505,0.902040700881174
1,random_greedy T=1 c=370,1.0,370.0,"['yt:sAjm3-IaRtI', 'yt:sGLiSLAlwrY', 'yt:WHUJL-EjsGY', 'yt:Wxp__MZgwAI', 'yt:E9c2y0eUBMs', 'yt:lqfNjyuMKeY', 'yt:utWMGi8HTjY', 'yt:GuTgfnkILGs', 'yt:vYb3rB0jU70', 'yt:Aj7PKDTrbjQ', 'yt:VlWvnhSiuck', 'yt:zmCl5i_sEiM']",4.797691380998572,1.0,1.0,1.0,1.0,0.93955772495748,0.8591445394165738,0.8142870276539927,0.8671039540911528,0.8854398922401071,0.9067103295745715
1,random_greedy T=1 c=500,1.0,500.0,"['yt:Aj7PKDTrbjQ', 'yt:iW0LiIMYqrU', 'yt:urhVbud_vMc', 'yt:xaZ8RvCQMHU', 'yt:Wxp__MZgwAI', 'yt:sAjm3-IaRtI', 'yt:lqfNjyuMKeY', 'yt:F1Hq8eVOMHs', 'yt:utWMGi8HTjY', 'yt:lYXQvHhfKuM', 'yt:GuTgfnkILGs', 'yt:VlWvnhSiuck']",6.513787685353293,1.0,1.0,1.0,1.0,0.9802339771977691,0.8688926900849074,0.8956195413236842,0.9590069810785995,0.8854398922401071,0.9067103295745715
1,r_75,,,"['yt:sGLiSLAlwrY', 'yt:utWMGi8HTjY', 'yt:utWMGi8HTjY', 'yt:WHUJL-EjsGY', 'yt:sGLiSLAlwrY', 'yt:XhRbt3R41hs', 'yt:lYXQvHhfKuM', 'yt:urhVbud_vMc', 'yt:E9c2y0eUBMs', 'yt:lqfNjyuMKeY', 'yt:E9c2y0eUBMs', 'yt:E9c2y0eUBMs']",22.67812063355067,0.9870835289035311,1.0,0.966064884160922,0.9184526459736271,0.9160903802026781,0.85770818992589,0.7588599880086525,0.8639069253750279,0.7695659396894505,0.8846461005393105
1,random_greedy T=10 c=10,10.0,10.0,"['yt:XhRbt3R41hs', 'yt:WHUJL-EjsGY', 'yt:sAjm3-IaRtI', 'yt:vKA4w2O61Xo', 'yt:I5-dI74zxPg', 'yt:urhVbud_vMc', 'yt:LxgMdjyw8uw', 'yt:sGLiSLAlwrY', 'yt:F1Hq8eVOMHs', 'yt:nEQiRsFjnPw', 'yt:E9c2y0eUBMs', 'yt:iW0LiIMYqrU']",7.15596392974436,1.0,0.9588998513062305,1.0,0.9184526459736271,0.9802339771977691,0.9654463154187094,0.941058290239448,0.9590069810785995,0.9081098798147007,0.8830851466380131
1,random_greedy T=10 c=130,10.0,130.0,"['yt:vYb3rB0jU70', 'yt:VlWvnhSiuck', 'yt:q_AL1ROAJ6c', 'yt:cxKp-3t0-2Y', 'yt:vKA4w2O61Xo', 'yt:WHUJL-EjsGY', 'yt:sAjm3-IaRtI', 'yt:I9hJ_Rux9y0', 'yt:tWrk30zMRoo', 'yt:VKsekCHBuHI', 'yt:lYXQvHhfKuM', 'yt:XhRbt3R41hs']",11.159680008834329,1.0,0.9842468430296053,1.0,0.9443498408792755,0.9222435011772858,0.8790027551166891,1.0,0.8739752003405887,0.8854398922401071,0.927893879550849
1,random_greedy T=10 c=250,10.0,250.0,"['yt:rtsw8rA5x7c', 'yt:3KSfrzd0aqY', 'yt:sAjm3-IaRtI', 'yt:Aj7PKDTrbjQ', 'yt:xaZ8RvCQMHU', 'yt:QprkRP-Dylo', 'yt:nEQiRsFjnPw', 'yt:vYb3rB0jU70', 'yt:SKmgDiDPblA', 'yt:CHoXZO7WFDA', 'yt:GuTgfnkILGs', 'yt:iW0LiIMYqrU']",6.84868006975006,1.0,0.9419871042123155,1.0,1.0,0.93955772495748,0.8819603963017812,0.8578418407521833,0.9001840204167602,0.9081098798147007,0.897010004172586
1,random_greedy T=10 c=370,10.0,370.0,"['yt:utWMGi8HTjY', 'yt:Aj7PKDTrbjQ', 'yt:vKA4w2O61Xo', 'yt:utUCsruUSoE', 'yt:VKsekCHBuHI', 'yt:I5-dI74zxPg', 'yt:GVJRZqI6h2k', 'yt:lYXQvHhfKuM', 'yt:zmCl5i_sEiM', 'yt:nEQiRsFjnPw', 'yt:XhRbt3R41hs', 'yt:75d_29QWELk']",-3.425123310572019,0.9774579670239356,1.0,0.966064884160922,0.8997815743804468,0.93955772495748,1.0,0.941058290239448,1.0,0.9081098798147007,1.0
1,random_greedy T=10 c=500,10.0,500.0,"['yt:rtsw8rA5x7c', 'yt:ZoGH7d51bvc', 'yt:zmCl5i_sEiM', 'yt:lqfNjyuMKeY', 'yt:CHoXZO7WFDA', 'yt:3KSfrzd0aqY', 'yt:iW0LiIMYqrU', 'yt:xaZ8RvCQMHU', 'yt:F1Hq8eVOMHs', 'yt:I5-dI74zxPg', 'yt:trg06GQ3VkU', 'yt:XT5JqQlyz_s']",-3.3016676755359526,0.9452189801418212,0.9310955640975498,0.9029020352920127,0.9133718799367823,0.9802339771977691,0.9654463154187094,0.941058290239448,0.9590069810785995,1.0,0.897010004172586
1,r_75,,,"['yt:lYXQvHhfKuM', 'yt:F1Hq8eVOMHs', 'yt:sAjm3-IaRtI', 'yt:lYXQvHhfKuM', 'yt:QprkRP-Dylo', 'yt:XhRbt3R41hs', 'yt:lYXQvHhfKuM', 'yt:lqfNjyuMKeY', 'yt:QprkRP-Dylo', 'yt:utWMGi8HTjY', 'yt:urhVbud_vMc', 'yt:utWMGi8HTjY']",20.540378737694567,1.0,1.0,1.0,0.8865624966853334,0.9802339771977691,0.8688926900849074,0.8956195413236842,0.9590069810785995,0.7678283652904374,0.8846461005393105
1,random_greedy T=100 c=10,100.0,10.0,"['yt:JXeJANDKwDc', 'yt:tWrk30zMRoo', 'yt:urhVbud_vMc', 'yt:SKmgDiDPblA', 'yt:F1Hq8eVOMHs', 'yt:n3Xv_g3g-mA', 'yt:utWMGi8HTjY', 'yt:F7YlkbhYq3s', 'yt:I9hJ_Rux9y0', 'yt:VKsekCHBuHI', 'yt:lqfNjyuMKeY', 'yt:CHoXZO7WFDA']",4.697561161834869,0.9493590528765321,1.0,0.966064884160922,0.8781524133460263,0.9802339771977691,0.8746359864071797,0.8956195413236842,0.9590069810785995,0.7608636747632445,0.927893879550849
1,random_greedy T=100 c=130,100.0,130.0,"['yt:I5-dI74zxPg', 'yt:QprkRP-Dylo', 'yt:sAjm3-IaRtI', 'yt:Aj7PKDTrbjQ', 'yt:EhAemz1v7dQ', 'yt:ZdEVVDk48L4', 'yt:lYXQvHhfKuM', 'yt:vYb3rB0jU70', 'yt:I9hJ_Rux9y0', 'yt:R2fjRbc9Sa0', 'yt:GuTgfnkILGs', 'yt:utUCsruUSoE']",-5.734804206448587,1.0,0.9419871042123155,1.0,1.0,0.93955772495748,0.9654463154187094,0.941058290239448,0.9015308435004897,0.7678283652904374,0.8863973949630963
1,random_greedy T=100 c=250,100.0,250.0,"['yt:vYb3rB0jU70', 'yt:XhRbt3R41hs', 'yt:GuTgfnkILGs', 'yt:vKA4w2O61Xo', 'yt:lqfNjyuMKeY', 'yt:utWMGi8HTjY', 'yt:SKmgDiDPblA', 'yt:EhAemz1v7dQ', 'yt:_-gsCVB99u8', 'yt:WPPPFqsECz0', 'yt:dDhTMIao-fM', 'yt:ZoGH7d51bvc']",-3.145735114606623,0.9774579670239356,1.0,0.966064884160922,1.0,0.9434651761175006,0.8767166265523842,0.8890564462892955,0.8698679563277721,0.7588453387516438,0.902040700881174
1,random_greedy T=100 c=370,100.0,370.0,"['yt:vKA4w2O61Xo', 'yt:tWrk30zMRoo', 'yt:SdPuR4Vdl38', 'yt:LxgMdjyw8uw', 'yt:ZdEVVDk48L4', 'yt:CHoXZO7WFDA', 'yt:rtsw8rA5x7c', 'yt:75d_29QWELk', 'yt:sAjm3-IaRtI', 'yt:3KSfrzd0aqY', 'yt:lYXQvHhfKuM', 'yt:I9hJ_Rux9y0']",-3.5065035980611015,1.0,0.9324232889818475,1.0,0.8668043692624449,0.9389558731383448,1.0,0.90688265036666,1.0,0.7678283652904374,1.0
1,random_greedy T=100 c=500,100.0,500.0,"['yt:rtsw8rA5x7c', 'yt:I9hJ_Rux9y0', 'yt:E9c2y0eUBMs', 'yt:zmCl5i_sEiM', 'yt:75d_29QWELk', 'yt:GVJRZqI6h2k', 'yt:sGLiSLAlwrY', 'yt:qtAvaE2YxV0', 'yt:VlWvnhSiuck', 'yt:ZdEVVDk48L4', 'yt:SdPuR4Vdl38', 'yt:CHoXZO7WFDA']",5.241291450697588,0.9870835289035311,0.9324232889818475,0.868692392734247,0.8590210894289068,1.0,1.0,0.9084721933648866,1.0,0.8854398922401071,1.0
1,r_75,,,"['yt:sGLiSLAlwrY', 'yt:XhRbt3R41hs', 'yt:sGLiSLAlwrY', 'yt:F1Hq8eVOMHs', 'yt:Wxp__MZgwAI', 'yt:XhRbt3R41hs', 'yt:sAjm3-IaRtI', 'yt:urhVbud_vMc', 'yt:iW0LiIMYqrU', 'yt:XhRbt3R41hs', 'yt:sGLiSLAlwrY', 'yt:lYXQvHhfKuM']",20.099159094715514,1.0,0.9697860116139042,1.0,0.8668043692624449,0.9802339771977691,0.8688926900849074,0.8956195413236842,0.9590069810785995,0.7678283652904374,0.9067103295745715
